"","X","name","location","lon","lat"
"834",834,"Only1QueenJay","Trinidad and Tobago",-61.222503,10.691803
"835",835,"dhalperin","New York, NY",-74.0059728,40.7127753
"836",836,"sambucolusa","USA",-95.712891,37.09024
"837",837,"_kateelynn","North Carolina, USA",-79.0192997,35.7595731
"838",838,"LondonMaxCampb1","Quincy, IL",-91.4098726,39.9356016
"839",839,"SimmonsNews","Boston, MA",-71.0588801,42.3600825
"840",840,"gerardgallagher","MEDIA, Pa.",-75.387693,39.9167783
"841",841,"amanda_devik","United States",-95.712891,37.09024
"842",842,"Sparkola24","Kansas City, Missouri USA",-94.5785667,39.0997265
"843",843,"mamurf41","Florida, USA",-81.5157535,27.6648274
"844",844,"purplebuckeye","Suburban St. Louis",-90.221087,38.686289
"845",845,"p2pMark","Australia",133.775136,-25.274398
"846",846,"WHAM1180","Rochester, NY",-77.6088465,43.1565779
"847",847,"JVoluntaryist","Washington, USA",-120.7401385,47.7510741
"848",848,"thecameronbeck","Albuquerque, NM",-106.650422,35.0843859
"849",849,"CadmiumTea","Connecticut",-73.087749,41.6032207
"850",850,"MartinsMaintain","Rhode Island, USA",-71.4774291,41.5800945
"851",851,"eyecando","Maryland",-76.6412712,39.0457549
"852",852,"terilyns68","Philadelphia, PA",-75.1652215,39.9525839
"853",853,"lysaanicole","United States",-95.712891,37.09024
"854",854,"CNA_Inc","Mission, KS",-94.6557914,39.0277832
"855",855,"AmyWalkerCoach","Georgia",-82.9000751,32.1656221
"856",856,"KGdaProducer","Chicago, IL",-87.6297982,41.8781136
"858",858,"alejandraakare","texas",-99.9018131,31.9685988
"859",859,"MyBestestThing","Earth",-95.7243335,37.2321077
"860",860,"greystonegreys","New Mexico, USA",-105.8700901,34.5199402
"861",861,"PensionBeat","Barrie, Ontario",-79.6903316,44.3893556
"862",862,"gagan_l","Ontario, Canada",-85.323214,51.253775
"863",863,"jameswdecapite","Livonia, MI",-83.3527097,42.36837
"864",864,"heirofnovels","Kansas, USA",-98.4842465,39.011902
"865",865,"lindawjohnson","Maryland",-76.6412712,39.0457549
"866",866,"Stormee30","miami",-80.1917902,25.7616798
"869",869,"KendraMarcusse","Dublin, OH",-83.1140771,40.0992294
"870",870,"lf_collins","Atlanta, GA",-84.3879824,33.7489954
"871",871,"jasblizzard","Alabama, USA",-86.902298,32.3182314
"872",872,"laaauuurrenn","Oxford, MS",-89.5192484,34.3664951
"874",874,"kentuckyoksmall","Paducah, KY",-88.6000478,37.0833893
"875",875,"ChristinNicole3","Verona, VA",-79.0083615,38.2020754
"876",876,"medpagetoday","New York, NY",-74.0059728,40.7127753
"877",877,"AudraMilos","United States",-95.712891,37.09024
"879",879,"ipacuhn","Toronto, Ontario",-79.3831843,43.653226
"880",880,"MoonShineMeeks1","Texas, USA",-99.9018131,31.9685988
"881",881,"_steve3_","Highlands Ranch, CO",-104.9739333,39.5480789
"882",882,"khunsinger_","Murfreesboro, TN",-86.39027,35.8456213
"883",883,"DelawareHealth","Delaware, Ohio",-83.067965,40.2986724
"884",884,"ZArtofWellness","California",-119.4179324,36.778261
"885",885,"Tamster49er","Illinois, USA",-89.3985283,40.6331249
"886",886,"BrundinPatrik","Grand Rapids, MI, USA",-85.6680863,42.9633599
"887",887,"mtmacki","Pontiac, IL",-88.6297839,40.8808666
"888",888,"GertvanderHoek","Netherlands",5.291266,52.132633
"889",889,"benblais","Bedford, MA",-71.2760089,42.4906231
"890",890,"BarbBrand2","Ontario, Canada",-85.323214,51.253775
"891",891,"pizza__mama","Springfield, MA",-72.589811,42.1014831
"892",892,"KelseyTimmerman","Muncie, IN",-85.3863599,40.1933767
"893",893,"ChaseProducts","USA",-95.712891,37.09024
"894",894,"Jeff_LJ_Lloyd","NJ",-74.4056612,40.0583238
"895",895,"MrGoNavy","Texas, USA",-99.9018131,31.9685988
"896",896,"ashle94","st. louis, MO",-90.1994042,38.6270025
"897",897,"MODAdvocacy","Arlington, VA",-77.0909809,38.8816208
"898",898,"WTAE","Pittsburgh, Pennsylvania, USA",-79.9958864,40.4406248
"899",899,"Aging_Research","Washington, DC",-77.0368707,38.9071923
"900",900,"CoffeeChick70","Caton NY",-77.0277447,42.0561853
"901",901,"wilxmane","Nashville, TN",-86.7816016,36.1626638
"902",902,"vintagegoddess","Arkansas, USA",-91.8318334,35.20105
"904",904,"tomthedog","New Detroit",-83.1164708,42.3708276
"905",905,"Black_Scrouge","Australia",133.775136,-25.274398
"906",906,"nymedcollege","Valhalla, NY",-73.7751326,41.0748188
"907",907,"Farfrob","Manhattan, NY",-73.9712488,40.7830603
"908",908,"DrBerryPierre","winner's circle",-86.156483,39.7676769
"909",909,"Bez","nyc",-74.0059728,40.7127753
"910",910,"AliceMHarper","Louisiana, USA",-91.9623327,30.9842977
"911",911,"umichmedicine","Ann Arbor",-83.7430378,42.2808256
"912",912,"HippieDreadVape","New York, NY",-74.0059728,40.7127753
"913",913,"GPZO","Boston, MA  USA",-71.0588801,42.3600825
"914",914,"LitAsShit","Asbury Park, NJ",-74.0120817,40.2203907
"915",965,"pophealthNYC","New York, NY",-74.0059728,40.7127753
"916",966,"SITNBoston","Boston, MA",-71.0588801,42.3600825
"917",967,"eAdhere1","Cleveland, OH",-81.6943605,41.49932
"918",968,"joe_rilla","North Carolina",-79.0192997,35.7595731
"919",969,"ImmunizeFlorida","Florida, USA",-81.5157535,27.6648274
"920",970,"MedPedsAllergy","West Bloomfield Township, MI",-83.373339,42.5678534
"921",971,"disinfx","Texas, USA",-99.9018131,31.9685988
"922",972,"RovePestControl","Minnesota",-94.6858998,46.729553
"923",973,"NHSaaa","Ayrshire",-4.6679959,55.3649698
"924",974,"phelpshospital","Sleepy Hollow, New York",-73.8584684,41.085652
"925",975,"Tbone295","Central Illinois, USA",-89.7004215,40.3084762
"926",977,"emvtbl","Nanticoke, PA",-76.004923,41.2053599
"927",978,"HEAVENERYB","Heavener",-94.6030084,34.8955218
"928",979,"momknowsbest15","Albuquerque, NM USA",-106.650422,35.0843859
"929",980,"CityDrugInc","Paragould, AR",-90.4973286,36.0584021
"930",981,"Kam_i_Lah","Barbados",-59.543198,13.193887
"931",982,"13thgenusa","Brooklyn, NY",-73.9441579,40.6781784
"932",983,"bema01","Braintree, Ma",-71.0040013,42.2079017
"933",984,"ophiryotam","Philadelphia, PA",-75.1652215,39.9525839
"934",985,"URAC","Washington, DC",-77.0368707,38.9071923
"935",986,"tarunjainmd","Chicago IL",-87.6297982,41.8781136
"936",987,"gyjcman","New York, NY",-74.0059728,40.7127753
"937",988,"dmullinsdms","Norwich, VT",-72.307869,43.7153482
"938",989,"jsonjonson","Fishers, IN",-86.01335,39.9567548
"939",990,"NAPNAP","New York",-74.0059728,40.7127753
"940",991,"GreeneCoPH","Xenia, OH",-83.9296526,39.6847822
"941",992,"ZW5424","Pennsylvania, USA",-77.1945247,41.2033216
"942",993,"Zoono_USA","United States",-95.712891,37.09024
"943",994,"WUSTLmed","St. Louis, MO",-90.1994042,38.6270025
"944",995,"artofperson","South Florida",-81.5157535,27.6648274
"945",996,"BrenWalsh84","New York, NY",-74.0059728,40.7127753
"946",997,"amstambaugh108","The Mitten",-85.6811017,42.9851272
"947",998,"StayYoungMedia","Texas, USA",-99.9018131,31.9685988
"948",999,"theAntonioSC","New York, USA",-74.0059728,40.7127753
"949",1000,"yodelhealth","Frisco, CO",-106.0975203,39.5744309
"950",1001,"janitor_mag","Milwaukee, WI",-87.9064736,43.0389025
"951",1002,"IDinChildren","Thorofare, NJ",-75.1969346,39.8422093
"952",1003,"o2real365","Spartanburg, SC",-81.9320482,34.9495672
"953",1004,"pepperman54","Bloomington, Illinois",-88.9936873,40.4842027
"954",1005,"BetcoCorp","Toledo, Ohio",-83.5378674,41.6528052
"955",1006,"ppenttin","Scandinavia",12.3401709,62.2786475
"956",1008,"WTNH","New Haven, CT, USA",-72.9278835,41.308274
"957",1009,"MassDPH","Boston, MA",-71.0588801,42.3600825
"958",1010,"andy_smth","Rochester, MN",-92.4801989,44.0121221
"959",1011,"NCPublicHealth","Raleigh, NC",-78.6381787,35.7795897
"960",1012,"ssmhealthwi","Wisconsin, USA",-88.7878678,43.7844397
"961",1013,"ascelbio","New York",-74.0059728,40.7127753
"962",1014,"WhatMattHerrs","Raleigh, NC",-78.6381787,35.7795897
"963",1015,"AFCUCMemphis","Memphis, Tennessee",-90.0489801,35.1495343
"964",1016,"EverThriveIL","Chicago, IL",-87.6297982,41.8781136
"965",1017,"mccrenshaw","Atlanta, Georgia ",-84.3879824,33.7489954
"966",1018,"CDCgov","Atlanta, GA",-84.3879824,33.7489954
"967",1019,"FluNearYou","Boston, Massachusetts",-71.0588801,42.3600825
"968",1020,"DrugwatchTerry","Orlando, FL",-81.3792365,28.5383355
"969",1021,"PAHealthDept","Harrisburg, PA",-76.8867008,40.2731911
"970",1022,"Mommie_Hass","Minnesota, USA",-94.6858998,46.729553
"971",1023,"JHHCSolutions","Baltimore, Maryland",-76.6121893,39.2903848
"972",1024,"DoctorsReportTM","United States",-95.712891,37.09024
"973",1025,"PlantationHosp","Plantation, FL",-80.2331036,26.1275862
"974",1026,"EatLiveRoc","Rochester, NY",-77.6088465,43.1565779
"975",1027,"MDMagazine","United States",-95.712891,37.09024
"976",1028,"RunnymedeHC","Toronto, ON",-79.3831843,43.653226
"977",1029,"SeatonJefferson","Missouri, USA",-91.8318334,37.9642529
"978",1030,"Flareware","Washington DC",-77.0368707,38.9071923
"979",1031,"MCResearchInst","Marshfield, WI",-90.1717987,44.6688524
"980",1032,"apexreps","Lemont, IL ",-88.0017261,41.673642
"981",1033,"DrNancyM_CDC","Atlanta, GA",-84.3879824,33.7489954
"982",1034,"Jaxhealth","Jacksonville, FL",-81.655651,30.3321838
"983",1035,"devichechi","New York City",-74.0059728,40.7127753
"984",1036,"HealthyEscambia","Pensacola, FL",-87.2169149,30.421309
"985",1037,"PoconoHYanulus","Stroudsburg, PA, USA",-75.1946248,40.9867609
"986",1038,"PoconoRecord","Stroudsburg, PA",-75.1946248,40.9867609
"987",1039,"LakeviewJulie","Chicago, IL",-87.6297982,41.8781136
"988",1040,"JeffcoPH","Lakewood, CO",-105.0813734,39.7047095
"989",1041,"Mister_Sadistic","Ontario, Canada",-85.323214,51.253775
"990",1042,"AJMC_Journal","Cranbury, NJ",-74.511172,40.3025907
"991",1043,"mcall","Allentown, PA",-75.4714098,40.6022939
"992",1044,"drctruss","Atlanta, GA",-84.3879824,33.7489954
"993",1045,"CanberraCorp","Toledo, Ohio",-83.5378674,41.6528052
"994",1046,"RVAHealthDept","Richmond, Virginia",-77.4360481,37.5407246
"995",1047,"MichelleVaitkus","United States",-95.712891,37.09024
"996",1048,"VAPittsburgh","Pittsburgh, PA ",-79.9958864,40.4406248
"997",1049,"MayoContent","Minnesota, USA",-94.6858998,46.729553
"998",1050,"natureclaim","Chicago, IL",-87.6297982,41.8781136
"999",1051,"fuelgoodness","Toronto, Ontario",-79.3831843,43.653226
"1000",1052,"foamid","Boston, MA",-71.0588801,42.3600825
"1001",1053,"PEIPharmacists","Prince Edward Island",-63.4168136,46.510712
"1002",1055,"KennedyClemente","MOUNT VERNON NEW YORK",-73.8370786,40.9125992
"1003",1057,"jackiedavissays","Atlanta, GA",-84.3879824,33.7489954
"1004",1058,"IAmBiotech","Washington, DC",-77.0368707,38.9071923
"1005",1059,"AmeshAA","Pittsburgh, Baltimore, NYC",-74.0059728,40.7127753
"1006",1060,"drfixus","United States",-95.712891,37.09024
"1007",1061,"CurtBeavers","Atlanta, Georgia",-84.3879824,33.7489954
"1008",1062,"keuhner","South Riding, VA",-77.4985673,38.9120704
"1009",1063,"risk_averse_","United States",-95.712891,37.09024
"1010",1064,"Justina_PC","Chickasha, OK",-97.9364326,35.052565
"1011",1065,"NeWeathereye","North Weymouth Mass",-70.9467133,42.2459331
"1012",1066,"KrasheskyABC7","Chicago",-87.6297982,41.8781136
"1013",1067,"LauraBe48891449","Boston, MA",-71.0588801,42.3600825
"1014",1068,"TheFranklin","Philadelphia, PA",-75.1652215,39.9525839
"1015",1069,"savral","Milwaukee, WI, USA",-87.9064736,43.0389025
"1016",1070,"jhowardbarrett","Nova Scotia, Canada",-63.744311,44.6819866
"1017",1071,"naturalk22","Toronto",-79.3831843,43.653226
"1018",1072,"me_not_animal","Durham",-78.898619,35.9940329
"1019",1073,"MissyPfaltzgraf","Pickerington, Ohio",-82.7535049,39.8842304
"1020",1074,"greenfarmjuice","Blue Ash, OH",-84.3782734,39.2320029
"1021",1075,"artandcrypto","New York, NY",-74.0059728,40.7127753
"1022",1076,"PitchAmy","New York City",-74.0059728,40.7127753
"1023",1077,"CDCDirector","Atlanta, GA",-84.3879824,33.7489954
"1024",1078,"AshleyB21275343","Sarnia, Ontario",-82.4065901,42.974536
"1025",1079,"Resort32204","Denver, CO",-104.990251,39.7392358
"1026",1080,"SterileSpace","Verona, NJ",-74.2401609,40.8298006
"1027",1081,"AHLA","Washington, D.C. ",-77.0368707,38.9071923
"1028",1082,"CannandaCrew","Canada",-106.346771,56.130366
"1029",1083,"BDandCo","Franklin Lakes, NJ",-74.2057011,41.0167639
"1030",1084,"jenloveszach","Isle of the lost",-86.48984,46.273527
"1031",1085,"jtenenbaum","Washington, DC",-77.0368707,38.9071923
"1032",1086,"DogMomRuth","Morristown, TN",-83.2948922,36.2139814
"1033",1087,"steven_bellah","Kansas City, Missouri",-94.5785667,39.0997265
"1034",1088,"Luminaria98","Long Island",-73.134961,40.789142
"1035",1089,"BarryBottino","Chicago",-87.6297982,41.8781136
"1036",1090,"OrcaDiva80","Hamilton, Ontario",-79.8711024,43.2557206
"1037",1091,"LeslieTomMusic","denver, co",-104.990251,39.7392358
"1038",1092,"PEMTweets","Cincinnati, OH",-84.5120196,39.1031182
"1039",1093,"bcbssc","South Carolina, USA",-81.1637245,33.836081
"1040",1094,"Tiger_Medical","Irvington, NJ",-74.2286435,40.7263249
"1041",1095,"FLBlue","Florida",-81.5157535,27.6648274
"1042",1096,"ReachMD","Fort Washington, PA",-75.1926937,40.1416782
"1043",1097,"PaulBerglMD","Milwaukee, WI",-87.9064736,43.0389025
"1044",1098,"BrianJBaker7","Ohio",-82.907123,40.4172871
"1045",1099,"UConnResearch","Storrs, CT",-72.2495231,41.8084314
"1046",1100,"jenselk","Durham, NC",-78.898619,35.9940329
"1047",1101,"MIRAPartners","Texas and Utah",-99.9018131,31.9685988
"1048",1102,"HealthyMePA","Pennsylvania, USA",-77.1945247,41.2033216
"1049",1103,"NIAIDNews","Bethesda, MD",-77.0947092,38.984652
"1050",1104,"VeritivClean","North America",-105.2551187,54.5259614
"1051",1105,"drkdhoffman","US",-95.712891,37.09024
"1052",1106,"amychmorris","United States",-95.712891,37.09024
"1053",1107,"cjUCocean","731 Highway 35 Ocean, NJ 07712",-74.0381143,40.2276709
"1054",1108,"NFIDvaccines","Bethesda, MD",-77.0947092,38.984652
"1055",1109,"NHufnallRealtor","Texas, USA",-99.9018131,31.9685988
"1056",1110,"CenturyLLC","Greensboro, NC",-79.7919754,36.0726354
"1057",1111,"SptbgRegional","Spartanburg, SC",-81.9320482,34.9495672
"1058",1112,"XpertHR_USA","New York, NY",-74.0059728,40.7127753
"1059",1113,"DrNanN","Las Vegas, NM",-105.2227978,35.5942137
"1060",1114,"OrganicLiveFood","US",-95.712891,37.09024
"1061",1115,"LisaJaye08","Brooklyn, NY",-73.9441579,40.6781784
"1062",1116,"HealthyCarnivor","U.S.",-95.712891,37.09024
"1063",1117,"apeykins","Halifax, NS",-63.5752387,44.6487635
"1064",1118,"WFCTSI","Winston-Salem, NC",-80.244216,36.0998596
"1065",1119,"CleveClinicCan","Toronto, ON",-79.3831843,43.653226
"1066",1120,"tzack16","Chicago, IL ",-87.6297982,41.8781136
"1067",1121,"DrPedre","New York City",-74.0059728,40.7127753
"1068",1123,"doctorofcause","Ogallala, NE",-101.7203993,41.1282178
"1069",1124,"hillshealthy2","Easton, MD",-76.0763305,38.7742826
"1070",1125,"subsurface_life","Delaware, USA",-75.5276699,38.9108325
"1071",1126,"TEACHhealthuk","Essex",0.4690888,51.7343313
"1072",1127,"deborah_linz","Centerville, OH",-84.1593818,39.6283928
"1073",1128,"Telfonix","venice, fl",-82.4542632,27.0997775
"1074",1129,"ihealthtube","United States",-95.712891,37.09024
"1075",1130,"alexsrobin","Wishing I was at the beach",-80.0461688,44.4971653
"1076",1131,"illy_gilly_","Atlanta, GA",-84.3879824,33.7489954
"1077",1132,"jennjlacy","Oklahoma City",-97.5164276,35.4675602
"1078",1133,"LVSwellness","Guam",144.793731,13.444304
"1079",1134,"MaryJo__Perry","Pelahatchie MS",-89.7984096,32.3129234
"1080",1135,"SSMHealthSaints","Oklahoma City, OK",-97.5164276,35.4675602
"1081",1136,"cai_lila","Canada",-106.346771,56.130366
"1082",1137,"ASNKidney","Washington, DC",-77.0368707,38.9071923
"1083",1138,"mzchief","United States",-95.712891,37.09024
"1084",1139,"jmanoreal","Philadelphia, PA",-75.1652215,39.9525839
"1085",1140,"angiebeebad","Texas",-99.9018131,31.9685988
"1086",1141,"comicalwagner","NYC",-74.0059728,40.7127753
"1087",1142,"Wellfirstuc","Evansville, IN",-87.5710898,37.9715592
"1088",1143,"cnmichcc","United States",-95.712891,37.09024
"1089",1144,"GracieBagosy","Buffalo Grove, IL",-87.9631308,42.1662831
"1090",1145,"DetroitMommies","Metro Detroit",-83.0790865,42.8105356
"1091",1146,"SCCHealth","St. Charles, MO",-90.4974359,38.7881062
"1092",1147,"TheTruthStudio","Chicago, IL",-87.6297982,41.8781136
"1093",1148,"pharmacists","Washington, DC",-77.0368707,38.9071923
"1094",1149,"SusanKlinsport","Florida USA",-81.5157535,27.6648274
"1095",1150,"johndissauer","Indianapolis, IN",-86.158068,39.768403
"1096",1151,"Mystara99","United States",-95.712891,37.09024
"1097",1152,"chinablue2600","New York",-74.0059728,40.7127753
"1098",1153,"WaynieTDot","Toronto, ON",-79.3831843,43.653226
"1099",1154,"fastpitch_mom","USA",-95.712891,37.09024
"1100",1155,"audreypatocs","Hamilton, Ontario",-79.8711024,43.2557206
"1101",1156,"WritingDead","Kansas City",-94.5785667,39.0997265
"1102",1157,"GuidelineCent","Lake Mary, FL",-81.3178446,28.7588833
"1103",1158,"AmandaGoodwinHC","Pennsylvania, USA",-77.1945247,41.2033216
"1104",1164,"thelonevirologi","USA",-95.712891,37.09024
"1105",1165,"Geospatial_DA","Sparks, MD",-76.6458043,39.5309389
"1106",1169,"TheInfluenzers","Washington, DC",-77.0368707,38.9071923
"1107",1172,"qeastman","Decatur, GA",-84.2963123,33.7748275
"1108",1176,"ParticleDoc","Indianapolis, IN",-86.158068,39.768403
"1109",1177,"outbreaksci","United States",-95.712891,37.09024
"1110",1179,"saadhealth","New York, NY",-74.0059728,40.7127753
"1111",1183,"eMPR","New York",-74.0059728,40.7127753
"1112",1184,"NoraCutcliffe","Toronto, Ontario",-79.3831843,43.653226
"1113",1185,"GlobalPHObserv","Baltimore MD USA",-76.6121893,39.2903848
"1114",1188,"aafp","Leawood, KS",-94.6169012,38.966673
"1115",1191,"MedGizmo","New York, NY",-74.0059728,40.7127753
"1116",1192,"Chris__Merritt","Providence, RI",-71.4128343,41.8239891
"1117",1193,"NMPulmCritCare","Chicago, IL",-87.6297982,41.8781136
"1118",1196,"DrEmilyT","St Louis, MO",-90.1994042,38.6270025
"1119",1197,"ldpsci","Maryland",-76.6412712,39.0457549
"1120",1199,"epaultaylor","Toronto",-79.3831843,43.653226
"1121",1201,"libertylives277","California, USA",-119.4179324,36.778261
"1122",1202,"DrBGellin","Washington, DC",-77.0368707,38.9071923
"1123",1203,"lj_tan","Chicago, IL",-87.6297982,41.8781136
"1124",1204,"SanofiUS","Bridgewater, NJ",-74.6049061,40.5939636
"1125",1205,"OSUEMEdu","Columbus, OH",-82.9987942,39.9611755
"1126",1206,"apemke","Florida, USA",-81.5157535,27.6648274
"1127",1207,"sabinvaccine","Washington, DC",-77.0368707,38.9071923
"1128",1208,"SeemaJJIC","New York, New Jersey",-74.0143064,40.7878788
"1129",1209,"beasonsaver","Grand Blanc, MI",-83.6299518,42.9275277
"1130",1211,"EBmedicine","Norcross, GA",-84.2135309,33.9412127
"1131",1213,"HVWilliamsburg","Lincoln, NE",-96.7025955,40.813616
"1132",1215,"DrMilks","Bloomington, Indiana",-86.5263857,39.165325
"1133",1216,"jenstec13","Washington, MI",-83.0576156,42.7509332
"1134",1218,"SerafinaRising","New Jersey, USA",-74.4056612,40.0583238
"1135",1219,"viracoreurofins","Lee's Summit, MO",-94.3821724,38.9108408
"1136",1221,"MlleDeFloride","Calhoun, GA",-84.9510542,34.502587
"1137",1222,"OhChelseaXO","St Clair Shores, MI",-82.8963604,42.4974085
"1138",1225,"TheRealNikkiC","Michigan, USA",-85.6023643,44.3148443
"1139",1226,"Soldout100","Whitehall, MI",-86.3486792,43.4100107
"1140",1227,"ezbirth","Rochester, MI",-83.1338214,42.680588
"1141",1228,"_savannah2521","Denver",-104.990251,39.7392358
"1142",1229,"AFHSBPAGE","Falls Church, VA",-77.1710914,38.882334
"1143",1230,"LCCoolePhotos","Oakland County, Mi",-83.336188,42.5921924
"1144",1231,"MJBurkMD","Indianapolis, IN",-86.158068,39.768403
"1145",1232,"medsengage","Canada",-106.346771,56.130366
"1146",1233,"floralpalette","Auburn Hills, MI",-83.2341028,42.6875323
"1147",1234,"PharmaOutlook","United States",-95.712891,37.09024
"1148",1236,"MsBJPeart","Charleston South Carolina USA",-79.9310512,32.7764749
"1149",1238,"rita21411","Texas, USA",-99.9018131,31.9685988
"1150",1239,"DrugStoreNews","New York, NY",-74.0059728,40.7127753
"1151",1240,"VindicoMedEd","Thorofare, NJ",-75.1969346,39.8422093
"1152",1241,"BKilby","Mooresville, NC",-80.8081413,35.5859146
"1153",1242,"mister_blank","Near Worcester, MA",-71.8022934,42.2625932
"1154",1245,"BigSnugALot","Providence, RI",-71.4128343,41.8239891
"1155",1246,"LDCHEALTH","Lawrence, Kansas",-95.2352501,38.9716689
"1156",1248,"EINH1N1News","Washington, D.C.",-77.0368707,38.9071923
"1157",1250,"ASMicrobiology","Washington, DC",-77.0368707,38.9071923
"1158",1252,"murksmusings","Illinois",-89.3985283,40.6331249
"1159",1254,"caitlyn_weir","Mount Ayr, ia",-94.235232,40.7147147
"1160",1259,"570NEWS","Kitchener, Ontario",-80.4925337,43.4516395
"1161",1261,"paj8588","Missouri, USA",-91.8318334,37.9642529
"1162",1265,"Debbie29490650","Texas <U+0001F1E8><U+0001F1F1>, USA <U+0001F1FA><U+0001F1F8>",-99.9018131,31.9685988
"1163",1268,"kayeyewhy","New York, USA",-74.0059728,40.7127753
"1164",1269,"darcy6179","Mount Vernon, OH",-82.4857181,40.3933956
"1165",1272,"SciencePharmer","Petawawa, Ontario",-77.2828772,45.8982631
"1167",1276,"nutritiontastic","New York, NY",-74.0059728,40.7127753
"1168",1277,"realiwasframed","U.S.A.",-95.712891,37.09024
"1169",1278,"ghw55","Newark, Delaware",-75.7496572,39.6837226
"1170",1279,"BuddyB04863931","Midwest, USA",-97.4107128,35.463494
"1171",1281,"hashtag_big","United States",-95.712891,37.09024
"1172",1282,"nativeminnow","The Shallows",-71.8305271,41.3792957
"1173",1284,"ChrisLoesch","Texas",-99.9018131,31.9685988
"1174",1285,"miguel_reyesMD","Manhattan, NY",-73.9712488,40.7830603
"1175",1286,"onwnews","Oshkosh, Wisconsin",-88.5426136,44.0247062
"1176",1287,"medicalaxioms","United States",-95.712891,37.09024
"1177",1290,"lakeeriecollege","Painesville, Ohio",-81.245657,41.7244885
"1178",1291,"Wasssaname","Brooklyn, NY",-73.9441579,40.6781784
"1179",1299,"johncachero","Hampton Roads, Virginia",-76.3452218,37.0298687
"1180",1300,"MadisonVirology","Wisconsin, USA",-88.7878678,43.7844397
"1181",1302,"QueensPHPM","Kingston, Ontario",-76.4859544,44.2311717
"1182",1303,"JacesJarsofHope","Wisconsin, USA",-88.7878678,43.7844397
"1183",1304,"Ashley03278285","Nebraska, USA ",-99.9018131,41.4925374
"1184",1306,"IndieCongress","United States",-95.712891,37.09024
"1185",1307,"BagalueSunab","Trinidad and Tobago",-61.222503,10.691803
"1186",1308,"TurnerNovak","Grand Rapids, MI",-85.6680863,42.9633599
"1187",1310,"ThugPugMom","Bowling Green, KY",-86.4808043,36.9685219
"1188",1312,"DMHospitalGroup","Ireland",-7.6920536,53.1423672
"1189",1313,"PKO823","Canada",-106.346771,56.130366
"1190",1316,"EarlyReport","Chicago",-87.6297982,41.8781136
"1191",1318,"PRI_Insurance","Roslyn, NY",-73.6509622,40.7998227
"1192",1321,"OneHealthUF","Gainesville, FL",-82.3248262,29.6516344
"1193",1322,"ImpactUN","New York",-74.0059728,40.7127753
"1194",1324,"WildlifeDisease","Lawrence, Kansas",-95.2352501,38.9716689
"1195",1326,"vaccinemakers","Philadelphia, PA",-75.1652215,39.9525839
"1196",1327,"AlaskanCourtney","Alaska",-149.4936733,64.2008413
"1197",1328,"PrinceGYfan","Texas, USA ",-99.9018131,31.9685988
"1198",1329,"KWhistler","Lafayette, IN",-86.8752869,40.4167022
"1199",1332,"MrJayCameron","3rd Rock from the Sun ",-104.5229281,33.3945681
"1200",1334,"HambySr","Provo, UT",-111.6585337,40.2338438
"1201",1336,"Popgen_Papers","University of Wyoming",-105.5665744,41.3148754
"1202",1337,"rngarthee","Waukesha, WI",-88.2314813,43.0116784
"1203",1338,"mbiojournal","Washington, DC",-77.0368707,38.9071923
"1204",1339,"pipandbaby","Connecticut, USA",-73.087749,41.6032207
"1205",1341,"Rydad98","Illinois",-89.3985283,40.6331249
"1206",1342,"alaskaking17","Alaska, USA",-134.5890001,58.3637
"1207",1343,"eriklutz","Clinton, IA",-90.1887379,41.8444735
"1208",1344,"AccessIntegrity","Albuquerque, N.M.",-106.650422,35.0843859
"1209",1346,"PassRestProd","Waterloo, IA",-92.3425775,42.492786
"1210",1347,"kawaas1","Austell, GA",-84.6343783,33.8126059
"1211",1348,"itskiraj","Manhattan, New York ",-73.9712488,40.7830603
"1213",1350,"livingjaded","Lakewood co",-105.0813734,39.7047095
"1214",1351,"benoco","Australia",133.775136,-25.274398
"1215",1352,"theMagdalenRose","Oregon, USA",-120.5542012,43.8041334
"1216",1353,"Akboss1988","Canyon, TX",-101.9188024,34.9803342
"1217",1354,"biorxivpreprint","New York",-74.0059728,40.7127753
"1218",1355,"arust_3","Elk Run Heights, IA",-92.256572,42.4669324
"1219",1356,"CrazyRxMan","United States",-95.712891,37.09024
"1220",1357,"letmegetahug","mississippi, usa",-89.3985283,32.3546679
"1221",1358,"ScroochMagooch","Valparaiso, IN",-87.0611412,41.4730948
"1222",1359,"TamorahLewisMD","Kansas City, MO",-94.5785667,39.0997265
"1223",1360,"5NEWSNielson","Fort Smith, AR",-94.3985475,35.3859242
"1224",1361,"meri_munn","Utah",-111.0937311,39.3209801
"1225",1362,"IamJayDay","Jefferson, WI",-88.8073273,43.0055594
"1226",1363,"ShohamTxID","Baltimore, MD",-76.6121893,39.2903848
"1227",1364,"brennajelli","coldwater, ks",-99.3267808,37.2689131
"1228",1365,"SarjuGanatraMD","Boston, MA",-71.0588801,42.3600825
"1229",1367,"Danijean90","Salt Lake City, UT",-111.8910474,40.7607793
"1230",1368,"will_means","Orlando, FL",-81.3792365,28.5383355
"1231",1369,"ShelbyHisel","United States",-95.712891,37.09024
"1232",1370,"krowleytweet","Edina, MN",-93.3499489,44.8896866
"1233",1371,"AmandaHunterMPH","Louisville, KY",-85.7584557,38.2526647
"1234",1372,"LoriRuder","Cleveland, OH",-81.6943605,41.49932
"1235",1373,"ContemPeds","North Olmsted, Ohio",-81.9234726,41.4156025
